"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
13910,0,0,0,0,0,0,1,20260523,20261212
13911,0,0,0,0,0,1,1,20260523,20261212
13912,0,0,0,0,0,0,0,20260523,20261212
13913,0,0,0,0,0,0,0,20260523,20261212
13914,1,0,0,0,0,0,0,20260523,20261212
13915,0,0,0,0,0,0,0,20260523,20261212
13916,0,0,0,0,0,0,0,20260523,20261212
13917,0,0,0,0,0,0,0,20260523,20261212
13918,0,0,0,0,0,0,0,20260523,20261212
13919,0,0,0,0,0,0,0,20260523,20261212
13920,0,0,0,0,0,0,0,20260523,20261212
13921,1,0,0,0,0,0,0,20260523,20261212
13922,0,0,0,0,0,0,0,20260523,20261212
13923,0,0,0,0,0,0,0,20260523,20261212
13924,0,0,0,0,0,0,0,20260523,20261212
13925,0,0,0,0,0,0,0,20260523,20261212
13926,0,0,0,0,0,1,0,20260523,20261212
13927,0,0,0,0,0,0,1,20260523,20261212
13928,0,0,0,0,0,0,0,20260523,20261212
13929,1,1,1,0,0,0,0,20260523,20261212
13930,0,0,0,0,0,0,0,20260523,20261212
13931,0,0,0,0,0,0,0,20260523,20261212
13932,0,0,0,0,0,1,1,20260523,20261212
13933,0,0,0,0,0,0,0,20260523,20261212
13934,0,0,1,0,0,0,0,20260523,20261212
13935,0,0,0,0,0,0,1,20260523,20261212
13936,0,0,0,0,0,0,0,20260523,20261212
13937,0,0,0,0,0,0,0,20260523,20261212
13938,0,0,0,0,0,0,1,20260523,20261212
13939,1,0,0,0,0,0,0,20260523,20261212
13940,0,0,0,0,0,0,0,20260523,20261212
13941,0,0,0,0,0,1,1,20260523,20261212
13942,1,1,1,1,1,0,0,20260523,20261212
13943,0,0,0,0,0,0,0,20260523,20261212
13944,1,1,1,1,1,0,0,20260523,20261212
13945,0,0,0,0,0,0,0,20260523,20261212
13946,0,0,0,0,0,0,0,20260523,20261212
13947,0,0,0,0,0,0,0,20260523,20261212
13948,0,0,0,0,0,0,1,20260523,20261212
13949,0,0,0,0,0,0,0,20260523,20261212
13950,1,1,1,1,1,0,0,20260523,20261212
13951,0,0,0,0,0,0,0,20260523,20261212
13952,0,0,0,0,0,0,0,20260523,20261212
13953,0,0,0,0,1,0,0,20260523,20261212
13954,0,0,0,0,0,0,0,20260523,20261212
13955,0,0,0,0,0,0,0,20260523,20261212
13956,0,0,0,0,0,0,0,20260523,20261212
13957,0,0,0,0,0,0,0,20260523,20261212
13958,0,0,0,0,0,0,0,20260523,20261212
13959,0,0,0,0,0,0,0,20260523,20261212
13960,1,1,1,0,1,0,1,20260523,20261212
13961,0,0,0,0,0,0,0,20260523,20261212
13962,0,0,0,0,0,0,0,20260523,20261212
13963,0,0,0,0,0,0,0,20260523,20261212
13964,0,0,0,0,0,0,0,20260523,20261212
13965,1,1,1,0,1,0,1,20260523,20261212
13966,0,0,0,0,0,0,0,20260523,20261212
13967,0,0,0,0,0,0,0,20260523,20261212
13968,0,0,0,0,0,0,0,20260523,20261212
13969,0,0,0,0,0,0,0,20260523,20261212
13970,0,0,1,0,0,0,1,20260523,20261212
13971,0,0,0,0,0,0,0,20260523,20261212
13972,0,0,0,0,0,0,0,20260523,20261212
13973,0,0,0,0,0,0,0,20260523,20261212
13974,0,0,0,0,0,0,0,20260523,20261212
13975,0,0,1,0,0,0,1,20260523,20261212
13976,0,0,0,0,0,0,0,20260523,20261212
13977,0,0,0,0,0,0,0,20260523,20261212
13978,0,0,1,0,0,0,1,20260523,20261212
13979,0,0,0,0,0,0,0,20260523,20261212
13980,0,0,0,0,0,0,0,20260523,20261212
13981,0,0,0,0,0,0,0,20260523,20261212
13982,0,0,0,0,0,0,0,20260523,20261212
13983,0,0,0,0,0,0,0,20260523,20261212
13984,0,0,0,0,0,0,0,20260523,20261212
13985,1,1,1,1,0,0,0,20260523,20261212
13986,0,0,0,0,0,0,0,20260523,20261212
13987,0,0,0,0,0,0,0,20260523,20261212
13988,0,0,0,0,0,0,0,20260523,20261212
13989,0,0,0,0,0,0,0,20260523,20261212
13990,0,0,0,0,0,0,0,20260523,20261212
13991,0,0,0,0,0,0,0,20260523,20261212
13992,0,0,0,0,0,0,0,20260523,20261212
13993,0,0,0,0,0,0,0,20260523,20261212
13994,1,1,1,1,0,0,0,20260523,20261212
13995,0,0,0,0,0,0,0,20260523,20261212
13996,0,0,0,0,0,0,0,20260523,20261212
13997,0,0,0,0,0,0,0,20260523,20261212
13998,0,0,0,0,0,0,0,20260523,20261212
13999,0,0,0,0,0,0,0,20260523,20261212
14000,1,1,1,1,0,0,0,20260523,20261212
14001,0,0,0,0,0,0,0,20260523,20261212
14002,0,0,0,0,0,0,0,20260523,20261212
14003,0,0,0,0,0,0,0,20260523,20261212
14004,1,1,1,1,0,0,1,20260523,20261212
14005,0,0,0,0,0,0,0,20260523,20261212
14006,0,0,0,0,0,0,0,20260523,20261212
14007,0,0,0,0,0,0,0,20260523,20261212
14008,0,0,0,0,0,0,0,20260523,20261212
14009,0,0,0,0,0,1,0,20260523,20261212
14010,1,1,1,1,1,1,0,20260523,20261212
14011,0,0,0,0,0,0,0,20260523,20261212
14012,1,1,1,1,1,0,0,20260523,20261212
14013,1,1,1,1,1,1,0,20260523,20261212
14014,1,1,1,1,1,1,0,20260523,20261212
14015,0,0,0,0,0,0,0,20260523,20261212
14016,1,1,1,1,0,0,0,20260523,20261212
14017,0,0,0,0,0,0,0,20260523,20261212
14018,1,1,1,1,1,1,1,20260523,20261212
14019,1,1,1,1,1,1,1,20260523,20261212
14020,1,1,1,1,1,1,1,20260523,20261212
14021,1,1,1,1,1,1,1,20260523,20261212
14022,1,1,1,1,1,1,0,20260523,20261212
14023,1,1,1,1,0,0,0,20260523,20261212
14024,0,0,0,0,0,0,0,20260523,20261212
14025,1,0,0,1,0,0,0,20260523,20261212
14026,0,0,0,0,0,0,0,20260523,20261212
14027,0,0,0,0,0,0,0,20260523,20261212
14028,0,0,0,0,0,0,0,20260523,20261212
14029,0,0,0,0,0,0,0,20260523,20261212
14030,0,0,0,0,0,0,0,20260523,20261212
14031,0,0,0,0,0,0,0,20260523,20261212
14032,0,0,0,0,0,0,0,20260523,20261212
14033,0,0,0,0,0,1,1,20260523,20261212
14034,0,0,0,0,0,0,1,20260523,20261212
14035,0,0,0,0,0,0,0,20260523,20261212
14036,0,0,0,0,0,0,0,20260523,20261212
14037,1,1,1,0,1,1,1,20260523,20261212
14038,0,0,0,0,0,0,0,20260523,20261212
14039,0,0,0,0,0,0,0,20260523,20261212
14040,0,0,0,0,0,0,0,20260523,20261212
14041,0,0,0,0,0,0,0,20260523,20261212
14042,0,0,0,0,0,0,0,20260523,20261212
14043,1,1,1,0,0,1,1,20260523,20261212
14044,0,0,0,0,0,0,0,20260523,20261212
14045,0,0,0,0,0,0,0,20260523,20261212
14046,0,0,0,0,0,0,0,20260523,20261212
14047,0,0,0,0,0,0,0,20260523,20261212
14048,0,0,0,0,0,0,0,20260523,20261212
14049,0,0,1,0,0,1,1,20260523,20261212
14050,0,0,0,0,0,0,0,20260523,20261212
14051,0,0,0,0,0,0,0,20260523,20261212
14052,0,0,0,0,0,0,0,20260523,20261212
14053,0,0,0,0,0,0,0,20260523,20261212
14054,0,0,0,0,0,0,0,20260523,20261212
14055,0,0,1,0,0,0,1,20260523,20261212
14056,0,0,0,0,0,0,0,20260523,20261212
14057,0,0,0,0,0,0,0,20260523,20261212
14058,0,0,0,0,0,0,0,20260523,20261212
14059,0,0,0,0,0,0,0,20260523,20261212
14060,0,0,0,0,0,0,1,20260523,20261212
14061,0,0,0,0,0,0,0,20260523,20261212
14062,0,0,0,0,0,0,0,20260523,20261212
14063,0,0,0,0,0,0,0,20260523,20261212
14064,0,0,0,0,0,0,0,20260523,20261212
14065,0,0,0,0,0,0,0,20260523,20261212
14066,0,0,0,0,0,0,1,20260523,20261212
14067,0,0,0,0,0,0,0,20260523,20261212
14068,0,0,0,0,0,0,0,20260523,20261212
14069,0,0,0,0,0,0,0,20260523,20261212
14070,0,0,0,0,0,0,0,20260523,20261212
14071,0,0,0,0,0,0,1,20260523,20261212
14072,0,0,0,0,0,0,0,20260523,20261212
14073,0,0,0,0,0,0,0,20260523,20261212
14074,0,0,0,0,0,0,0,20260523,20261212
14075,0,0,0,0,0,0,0,20260523,20261212
14076,0,0,0,0,0,0,0,20260523,20261212
14077,0,0,0,0,0,0,0,20260523,20261212
14078,0,0,0,0,0,0,0,20260523,20261212
14079,0,0,0,0,0,0,0,20260523,20261212
14080,0,0,0,0,0,0,1,20260523,20261212
14081,0,0,0,0,0,0,0,20260523,20261212
14082,0,0,0,0,0,0,0,20260523,20261212
14083,1,1,1,1,0,0,0,20260523,20261212
14084,0,0,0,0,0,0,0,20260523,20261212
14085,1,1,1,1,1,0,0,20260523,20261212
14086,1,1,1,1,1,0,0,20260523,20261212
14087,1,1,1,1,1,0,0,20260523,20261212
14088,1,1,1,1,1,1,1,20260523,20261212
14089,0,0,0,0,0,0,0,20260523,20261212
14090,0,0,0,0,0,0,0,20260523,20261212
14091,0,0,0,0,0,0,0,20260523,20261212
14092,0,0,0,0,0,0,0,20260523,20261212
14093,0,0,0,0,0,0,0,20260523,20261212
14094,0,0,0,0,0,0,0,20260523,20261212
14095,0,0,0,0,0,0,0,20260523,20261212
14096,0,0,0,0,0,0,0,20260523,20261212
14097,1,1,1,1,1,0,0,20260523,20261212
14098,0,0,0,0,0,0,0,20260523,20261212
14099,1,0,0,0,0,0,0,20260523,20261212
14100,1,0,0,0,0,0,0,20260523,20261212
14101,0,0,0,0,0,0,0,20260523,20261212
14102,0,0,0,0,0,0,0,20260523,20261212
14103,0,0,0,0,0,0,0,20260523,20261212
14104,1,1,1,1,0,0,0,20260523,20261212
14105,0,0,0,0,0,0,0,20260523,20261212
14106,1,1,1,1,1,1,1,20260523,20261212
14107,0,0,0,0,0,0,0,20260523,20261212
14108,0,0,0,0,0,0,0,20260523,20261212
14109,0,0,0,0,0,1,1,20260523,20261212
14110,0,0,0,0,0,1,1,20260523,20261212
14111,1,1,1,1,1,0,0,20260523,20261212
14112,1,1,1,1,1,1,1,20260523,20261212
14113,1,1,1,1,1,1,1,20260523,20261212
14114,1,1,1,1,1,1,1,20260523,20261212
14115,0,0,0,0,0,0,0,20260523,20261212
14116,1,1,1,1,1,1,1,20260523,20261212
14117,0,0,0,0,0,1,1,20260523,20261212
14118,0,0,0,0,0,0,0,20260523,20261212
14119,0,0,0,0,0,0,0,20260523,20261212
14120,1,1,1,1,1,0,0,20260523,20261212
14121,1,1,1,1,1,1,1,20260523,20261212
14122,1,1,1,1,1,1,1,20260523,20261212
14123,0,0,0,0,0,0,0,20260523,20261212
14124,0,0,0,0,0,0,0,20260523,20261212
14125,1,1,1,1,1,1,1,20260523,20261212
14126,1,1,1,1,1,1,1,20260523,20261212
14127,1,1,1,1,1,1,1,20260523,20261212
14128,0,0,0,0,0,0,0,20260523,20261212
14129,1,1,1,1,1,1,1,20260523,20261212
14130,0,0,0,0,0,0,0,20260523,20261212
14131,1,1,1,1,1,1,1,20260523,20261212
14132,0,0,0,0,0,1,1,20260523,20261212
14133,1,1,1,1,1,0,0,20260523,20261212
14134,0,0,0,0,0,0,0,20260523,20261212
14135,1,1,1,1,1,1,1,20260523,20261212
14136,1,1,1,1,1,0,0,20260523,20261212
14137,0,0,0,0,0,1,1,20260523,20261212
14138,0,0,0,0,0,0,0,20260523,20261212
14139,1,1,1,1,1,1,1,20260523,20261212
14140,1,1,1,1,1,1,1,20260523,20261212
14141,1,1,1,1,1,1,1,20260523,20261212
14142,1,1,1,1,1,0,0,20260523,20261212
14143,1,1,1,1,1,0,0,20260523,20261212
14144,1,1,1,1,1,1,1,20260523,20261212
14145,1,1,1,1,1,1,1,20260523,20261212
14146,1,1,1,1,1,1,0,20260523,20261212
14147,0,0,0,0,0,0,1,20260523,20261212
14148,0,0,0,0,0,0,0,20260523,20261212
14149,0,0,0,0,0,0,0,20260523,20261212
14150,0,0,0,0,0,0,0,20260523,20261212
14151,1,1,1,1,1,1,1,20260523,20261212
14152,1,1,1,1,1,1,1,20260523,20261212
14153,1,1,1,1,1,1,1,20260523,20261212
14154,1,1,1,1,0,0,1,20260523,20261212
14155,0,0,0,0,0,0,0,20260523,20261212
14156,0,0,0,0,0,1,1,20260523,20261212
14157,0,0,0,0,0,1,1,20260523,20261212
14158,0,0,0,0,1,1,0,20260523,20261212
14159,0,0,0,0,0,0,0,20260523,20261212
14160,1,1,1,1,1,1,0,20260523,20261212
14161,1,1,1,1,1,1,1,20260523,20261212
14162,1,1,1,1,1,1,0,20260523,20261212
14163,1,1,1,1,1,1,0,20260523,20261212
14164,1,1,1,1,1,1,1,20260523,20261212
14165,1,1,1,1,1,1,1,20260523,20261212
14166,1,1,1,1,1,1,1,20260523,20261212
14167,1,1,1,1,1,1,1,20260523,20261212
14168,1,1,1,1,1,1,1,20260523,20261212
14169,1,1,1,1,1,0,0,20260523,20261212
14170,0,0,0,0,0,0,0,20260523,20261212
14171,0,0,0,0,0,0,0,20260523,20261212
14172,1,1,1,1,1,1,0,20260523,20261212
14173,1,1,1,1,1,1,0,20260523,20261212
14174,0,0,0,0,0,0,1,20260523,20261212
14175,0,0,0,0,0,1,1,20260523,20261212
14176,0,0,0,0,0,1,1,20260523,20261212
14177,1,1,1,1,1,0,0,20260523,20261212
14178,0,0,0,0,0,0,0,20260523,20261212
14179,0,0,0,0,0,1,1,20260523,20261212
14180,0,0,0,0,0,1,1,20260523,20261212
14181,1,1,1,1,1,1,1,20260523,20261212
14182,1,1,1,1,1,1,1,20260523,20261212
14183,0,0,0,0,0,0,0,20260523,20261212
14184,0,0,0,0,0,0,0,20260523,20261212
14185,0,0,0,0,0,0,0,20260523,20261212
14186,0,0,0,0,0,0,0,20260523,20261212
14187,1,1,1,1,1,1,1,20260523,20261212
14188,0,0,0,0,0,1,1,20260523,20261212
14189,1,1,1,1,1,1,1,20260523,20261212
14190,1,1,1,1,1,0,0,20260523,20261212
14191,0,0,0,0,0,0,0,20260523,20261212
14192,1,1,1,1,1,1,1,20260523,20261212
14193,1,1,1,1,1,1,1,20260523,20261212
14194,0,0,0,0,0,0,0,20260523,20261212
14195,0,0,0,0,0,0,0,20260523,20261212
14196,0,0,0,0,0,0,0,20260523,20261212
14197,0,0,0,0,0,1,1,20260523,20261212
14198,1,1,1,1,1,0,0,20260523,20261212
14199,1,1,1,1,1,1,0,20260523,20261212
14200,1,1,1,1,1,1,1,20260523,20261212
14201,1,1,1,1,1,0,0,20260523,20261212
14202,1,1,1,1,1,1,1,20260523,20261212
14203,1,1,1,1,1,1,1,20260523,20261212
14204,1,1,1,1,1,1,1,20260523,20261212
14205,1,1,1,1,1,0,0,20260523,20261212
14206,1,1,1,1,1,1,1,20260523,20261212
14207,0,0,0,0,0,0,0,20260523,20261212
14208,0,0,0,0,0,0,0,20260523,20261212
14209,0,0,0,0,0,0,0,20260523,20261212
14210,1,1,1,1,1,1,0,20260523,20261212
14211,1,1,1,1,1,0,1,20260523,20261212
14212,0,0,0,0,0,0,0,20260523,20261212
14213,1,1,1,1,1,0,1,20260523,20261212
14214,1,1,1,1,1,0,1,20260523,20261212
14215,1,1,1,1,1,0,0,20260523,20261212
14216,1,1,1,1,1,1,1,20260523,20261212
14217,0,0,0,0,0,0,0,20260523,20261212
14218,1,1,1,1,1,1,1,20260523,20261212
14219,0,0,0,0,0,0,0,20260523,20261212
14220,0,0,0,0,0,0,0,20260523,20261212
14221,1,0,0,0,0,0,0,20260523,20261212
14222,0,0,0,0,0,0,0,20260523,20261212
14223,1,0,0,0,0,0,0,20260523,20261212
14224,0,0,0,0,0,0,0,20260523,20261212
14225,0,0,0,0,0,0,0,20260523,20261212
14226,0,0,0,0,0,0,0,20260523,20261212
14227,0,0,0,0,0,0,0,20260523,20261212
14228,0,0,0,0,0,0,0,20260523,20261212
14229,0,0,0,0,0,0,0,20260523,20261212
14230,0,0,0,0,0,0,0,20260523,20261212
14231,0,0,0,0,0,0,0,20260523,20261212
14232,0,0,0,0,0,0,0,20260523,20261212
14233,0,0,0,0,0,0,0,20260523,20261212
14234,0,0,0,0,0,0,0,20260523,20261212
14235,0,0,0,0,0,0,0,20260523,20261212
14236,0,0,0,0,0,0,0,20260523,20261212
14237,0,0,0,0,0,0,0,20260523,20261212
14238,0,0,0,0,0,0,0,20260523,20261212
14239,0,0,0,0,0,0,0,20260523,20261212
14240,0,0,0,0,0,0,0,20260523,20261212
14241,0,0,0,0,0,0,0,20260523,20261212
14242,0,0,0,0,0,0,0,20260523,20261212
14243,0,0,0,0,0,0,0,20260523,20261212
14244,0,0,0,0,0,0,0,20260523,20261212
14245,0,0,0,0,0,0,0,20260523,20261212
14246,0,0,0,0,0,0,0,20260523,20261212
14247,0,0,0,0,0,0,0,20260523,20261212
14248,0,0,0,0,0,0,0,20260523,20261212
14249,0,0,0,0,0,0,0,20260523,20261212
14250,0,0,0,0,0,0,0,20260523,20261212
14251,0,0,0,0,0,0,0,20260523,20261212
14252,0,0,0,0,0,0,0,20260523,20261212
14253,0,0,0,0,0,0,0,20260523,20261212
14254,0,0,0,0,0,0,0,20260523,20261212
14255,0,0,0,0,0,0,0,20260523,20261212
14256,0,0,0,0,0,0,0,20260523,20261212
14257,0,0,0,0,0,0,0,20260523,20261212
14258,0,0,0,0,0,0,0,20260523,20261212
14259,0,0,0,0,0,0,0,20260523,20261212
14260,0,0,0,0,0,0,0,20260523,20261212
14261,0,0,0,0,0,0,0,20260523,20261212
14262,0,0,0,0,0,0,0,20260523,20261212
14263,0,0,0,0,0,0,0,20260523,20261212
14264,0,0,0,0,0,0,0,20260523,20261212
14265,0,0,0,0,0,0,0,20260523,20261212
14266,0,0,0,0,0,0,0,20260523,20261212
14267,0,0,0,0,0,0,0,20260523,20261212
14268,0,0,0,0,0,0,0,20260523,20261212
14269,0,0,0,0,0,0,0,20260523,20261212
14270,0,0,0,0,0,0,0,20260523,20261212
14271,0,0,0,0,0,0,0,20260523,20261212
14272,0,0,0,0,0,0,0,20260523,20261212
14273,0,0,0,0,0,0,0,20260523,20261212
14274,0,0,0,0,0,0,0,20260523,20261212
14275,0,0,0,0,0,0,0,20260523,20261212
14276,0,0,0,0,0,0,0,20260523,20261212
14277,0,0,0,0,0,0,0,20260523,20261212
14278,0,0,0,0,0,0,0,20260523,20261212
14279,0,0,0,0,0,0,0,20260523,20261212
14280,0,0,0,0,0,0,0,20260523,20261212
14281,0,0,0,0,0,0,0,20260523,20261212
14282,0,0,0,0,0,0,0,20260523,20261212
14283,0,0,0,0,0,0,0,20260523,20261212
14284,0,0,0,0,0,0,0,20260523,20261212
14285,0,0,0,0,0,0,0,20260523,20261212
14286,0,0,0,0,0,0,0,20260523,20261212
14287,0,0,0,0,0,0,0,20260523,20261212
14288,0,0,0,0,0,0,0,20260523,20261212
14289,0,0,0,0,0,0,0,20260523,20261212
14290,0,0,0,0,0,0,0,20260523,20261212
14291,0,0,0,0,0,0,0,20260523,20261212
14292,0,0,0,0,0,0,0,20260523,20261212
14293,0,0,0,0,0,0,0,20260523,20261212
14294,0,0,0,0,0,0,0,20260523,20261212
14295,0,0,0,0,0,0,0,20260523,20261212
14296,0,0,0,0,0,0,0,20260523,20261212
14297,0,0,0,0,0,0,0,20260523,20261212
14298,0,0,0,0,0,0,0,20260523,20261212
14299,0,0,0,0,0,0,0,20260523,20261212
14300,0,0,0,0,0,0,0,20260523,20261212
14301,0,0,0,0,0,0,0,20260523,20261212
14302,0,0,0,0,0,0,0,20260523,20261212
14303,0,0,0,0,0,0,0,20260523,20261212
14304,0,0,0,0,0,0,0,20260523,20261212
14305,0,0,0,0,0,0,0,20260523,20261212
14306,0,0,0,0,0,0,0,20260523,20261212
14307,0,0,0,0,0,0,0,20260523,20261212
14308,0,0,0,0,0,0,0,20260523,20261212
14309,0,0,0,0,0,0,0,20260523,20261212
14310,0,0,0,0,0,0,0,20260523,20261212
14311,0,0,0,0,0,0,0,20260523,20261212
14312,0,0,0,0,0,0,0,20260523,20261212
14313,0,0,0,0,0,0,0,20260523,20261212
14314,0,0,0,0,0,0,0,20260523,20261212
14315,0,0,0,0,0,0,0,20260523,20261212
14316,0,0,0,0,0,0,0,20260523,20261212
14317,0,0,0,0,0,0,0,20260523,20261212
14318,0,0,0,0,0,0,0,20260523,20261212
14319,0,0,0,0,0,0,0,20260523,20261212
14320,0,0,0,0,0,0,0,20260523,20261212
14321,0,0,0,0,0,0,0,20260523,20261212
14322,0,0,0,0,0,0,0,20260523,20261212
14323,0,0,0,0,0,0,0,20260523,20261212
14324,0,0,0,0,0,0,0,20260523,20261212
14325,0,0,0,0,0,0,0,20260523,20261212
14326,0,0,0,0,0,0,0,20260523,20261212
14327,0,0,0,0,0,0,0,20260523,20261212
14328,0,0,0,0,0,0,0,20260523,20261212
14329,0,0,0,0,0,0,0,20260523,20261212
14330,0,0,0,0,0,0,0,20260523,20261212
14331,0,0,0,0,0,0,0,20260523,20261212
14332,0,0,0,0,0,0,0,20260523,20261212
14333,0,0,0,0,0,0,0,20260523,20261212
14334,0,0,0,0,0,0,0,20260523,20261212
14335,0,0,0,0,0,0,0,20260523,20261212
14336,0,0,0,0,0,0,0,20260523,20261212
14337,0,0,0,0,0,0,0,20260523,20261212
14338,0,0,0,0,0,0,0,20260523,20261212
14339,0,0,0,0,0,0,0,20260523,20261212
14340,0,0,0,0,0,0,0,20260523,20261212
14341,0,0,0,0,0,0,0,20260523,20261212
14342,0,0,0,0,0,0,0,20260523,20261212
14343,0,0,0,0,0,0,0,20260523,20261212
14344,0,0,0,0,0,0,0,20260523,20261212
14345,0,0,0,0,0,0,0,20260523,20261212
14346,0,0,0,0,0,0,0,20260523,20261212
14347,0,0,0,0,0,0,0,20260523,20261212
14348,0,0,0,0,0,0,0,20260523,20261212
14349,0,0,0,0,0,0,0,20260523,20261212
14350,0,0,0,0,0,0,0,20260523,20261212
14351,0,0,0,0,0,0,0,20260523,20261212
14352,0,0,0,0,0,0,0,20260523,20261212
14353,0,0,0,0,0,0,0,20260523,20261212
14354,0,0,0,0,0,0,0,20260523,20261212
14355,0,0,0,0,0,0,0,20260523,20261212
14356,1,1,1,1,1,0,0,20260523,20261212
14357,0,0,0,0,0,0,0,20260523,20261212
14358,1,1,1,1,1,1,1,20260523,20261212
14359,0,0,0,0,0,0,0,20260523,20261212
14360,1,1,1,1,1,1,1,20260523,20261212
14361,1,1,1,1,1,1,1,20260523,20261212
14362,0,0,0,0,0,0,0,20260523,20261212
14363,0,0,0,0,0,0,0,20260523,20261212
14364,1,1,1,1,1,1,1,20260523,20261212
14365,0,0,0,0,0,0,0,20260523,20261212
14366,1,1,1,1,1,1,1,20260523,20261212
14367,0,0,0,0,0,0,0,20260523,20261212
14368,1,1,1,1,1,1,1,20260523,20261212
14369,0,0,0,0,0,0,0,20260523,20261212
14370,0,0,0,0,0,0,0,20260523,20261212
14371,1,1,1,1,1,1,1,20260523,20261212
14372,1,1,1,1,1,1,1,20260523,20261212
14373,1,1,1,1,1,1,1,20260523,20261212
14374,0,0,0,0,0,0,0,20260523,20261212
14375,1,1,1,1,1,1,1,20260523,20261212
14376,0,0,0,0,0,0,0,20260523,20261212
14377,0,0,0,0,0,0,0,20260523,20261212
14378,1,1,1,1,1,1,1,20260523,20261212
14379,1,1,1,1,1,1,1,20260523,20261212
14380,1,1,1,1,1,1,1,20260523,20261212
14381,0,0,0,0,0,0,0,20260523,20261212
14382,1,1,1,1,1,1,1,20260523,20261212
14383,0,0,0,0,0,0,0,20260523,20261212
14384,1,1,1,1,1,0,0,20260523,20261212
14385,1,1,1,1,1,1,1,20260523,20261212
14386,1,1,1,1,1,1,1,20260523,20261212
14387,0,0,0,0,0,0,0,20260523,20261212
14388,1,1,1,1,1,1,1,20260523,20261212
14389,0,0,0,0,0,0,0,20260523,20261212
14390,1,1,1,1,1,1,1,20260523,20261212
14391,1,1,1,1,1,1,1,20260523,20261212
14392,1,1,1,1,1,1,1,20260523,20261212
14393,1,1,1,1,1,1,1,20260523,20261212
14394,1,1,1,1,1,1,1,20260523,20261212
14395,0,0,0,0,0,1,1,20260523,20261212
14396,0,0,0,0,1,1,0,20260523,20261212
14397,0,0,0,0,0,1,1,20260523,20261212
14398,1,1,1,1,1,0,0,20260523,20261212
14399,1,1,1,1,1,1,1,20260523,20261212
14400,0,0,0,0,0,1,1,20260523,20261212
14401,0,0,0,0,1,0,0,20260523,20261212
14402,0,0,0,0,0,1,1,20260523,20261212
14403,1,1,1,1,1,1,1,20260523,20261212
14404,1,1,1,1,1,1,1,20260523,20261212
14405,0,0,0,0,0,0,0,20260523,20261212
14406,1,1,1,1,1,1,1,20260523,20261212
14407,0,0,0,0,0,0,0,20260523,20261212
14408,0,0,0,0,0,1,1,20260523,20261212
14409,0,0,0,0,0,1,1,20260523,20261212
14410,1,1,1,1,1,0,0,20260523,20261212
14411,1,1,1,1,1,1,1,20260523,20261212
14412,1,1,1,1,1,1,1,20260523,20261212
14413,1,1,1,1,1,1,1,20260523,20261212
14414,0,0,0,0,0,0,0,20260523,20261212
14415,0,0,0,0,0,1,1,20260523,20261212
14416,0,0,0,0,0,1,1,20260523,20261212
14417,0,0,0,0,0,0,0,20260523,20261212
14418,0,0,0,0,0,0,0,20260523,20261212
14419,1,1,1,1,1,1,1,20260523,20261212
14420,0,0,0,0,0,0,0,20260523,20261212
14421,0,0,0,0,0,0,0,20260523,20261212
14422,1,1,1,1,1,0,0,20260523,20261212
14423,1,1,1,1,1,0,0,20260523,20261212
14424,0,0,0,0,0,0,0,20260523,20261212
14425,1,1,1,1,1,0,0,20260523,20261212
14426,1,1,1,1,1,1,1,20260523,20261212
14427,0,0,0,0,0,0,0,20260523,20261212
14428,0,0,0,0,0,0,0,20260523,20261212
14429,0,0,0,0,0,0,0,20260523,20261212
14430,1,1,1,1,1,1,1,20260523,20261212
14431,0,0,0,0,0,0,0,20260523,20261212
14432,1,1,1,1,1,1,1,20260523,20261212
14433,0,0,0,0,0,1,1,20260523,20261212
14434,1,1,1,1,1,0,0,20260523,20261212
14435,1,1,1,1,1,1,1,20260523,20261212
14436,1,1,1,1,1,1,1,20260523,20261212
14437,1,1,1,1,1,1,1,20260523,20261212
14438,1,1,1,1,1,1,1,20260523,20261212
14439,0,0,0,0,0,1,1,20260523,20261212
14440,0,0,0,0,0,0,0,20260523,20261212
14441,0,0,0,0,0,0,0,20260523,20261212
14442,0,0,0,0,0,0,0,20260523,20261212
14443,1,1,1,1,1,0,0,20260523,20261212
14444,0,0,0,0,0,0,0,20260523,20261212
14445,1,1,1,1,1,1,1,20260523,20261212
14446,1,1,1,1,0,0,1,20260523,20261212
14447,0,0,0,0,1,1,0,20260523,20261212
14448,1,1,1,1,1,1,1,20260523,20261212
14449,0,0,0,0,0,0,0,20260523,20261212
14450,0,0,0,0,0,0,0,20260523,20261212
14451,0,0,0,0,0,0,0,20260523,20261212
14452,1,1,1,1,1,0,0,20260523,20261212
14453,0,0,0,0,0,1,1,20260523,20261212
14454,1,1,1,1,1,1,1,20260523,20261212
14455,1,1,1,1,1,1,1,20260523,20261212
14456,0,0,0,0,0,1,1,20260523,20261212
14457,1,1,1,1,0,1,1,20260523,20261212
14458,1,1,1,1,1,1,1,20260523,20261212
14459,1,1,1,1,1,1,1,20260523,20261212
14460,1,1,1,1,1,0,0,20260523,20261212
14461,1,1,1,1,1,0,0,20260523,20261212
14462,1,1,1,1,1,1,1,20260523,20261212
14463,1,1,1,1,1,1,1,20260523,20261212
14464,0,0,0,0,0,0,0,20260523,20261212
14465,1,1,1,1,1,1,1,20260523,20261212
14466,1,1,1,1,1,1,1,20260523,20261212
14467,1,1,1,1,1,1,1,20260523,20261212
